# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;394416;395525;-;AFQ03151.1;;;ComEC/Rec2-related protein;;;CM9_01875;1110;369;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;395566;397365;-;;;;;;;CM9_01880;1800;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;395566;397365;-;AFQ03152.1;;;HMW3 cytadherence accessory protein;;;CM9_01880;1800;599;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;397380;398222;-;;;;;;;CM9_01885;843;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;397380;398222;-;AFQ03153.1;;;P32 adhesin;;;CM9_01885;843;280;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;398239;398727;-;;;;;;;CM9_01890;489;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;398239;398727;-;AFQ03154.1;;;hypothetical protein;;;CM9_01890;489;162;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;398879;399739;-;;;;;;;CM9_01895;861;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;398879;399739;-;AFQ03155.1;;;hypothetical protein;;;CM9_01895;861;286;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;399809;399899;+;;;;;;;CM9_t02823;91;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;399809;399899;+;;;;tRNA-Ser;;;CM9_t02823;91;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;399901;399989;+;;;;;;;CM9_t02825;89;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;399901;399989;+;;;;tRNA-Ser;;;CM9_t02825;89;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;400060;402708;-;;;;;;;CM9_01900;2649;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;400060;402708;-;AFQ03156.1;;;lipoprotein;;;CM9_01900;2649;882;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;402689;402883;+;;;;;;;CM9_01905;195;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;402689;402883;+;AFQ03157.1;;;hypothetical protein;;;CM9_01905;195;64;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403075;403159;-;;;;;;;CM9_t02827;85;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403075;403159;-;;;;tRNA-Leu;;;CM9_t02827;85;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403165;403240;-;;;;;;;CM9_t02829;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403165;403240;-;;;;tRNA-Lys;;;CM9_t02829;76;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403247;403322;-;;;;;;;CM9_t02831;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403247;403322;-;;;;tRNA-Thr;;;CM9_t02831;76;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403324;403399;-;;;;;;;CM9_t02833;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403324;403399;-;;;;tRNA-Val;;;CM9_t02833;76;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403408;403482;-;;;;;;;CM9_t02835;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403408;403482;-;;;;tRNA-Thr;;;CM9_t02835;75;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403485;403561;-;;;;;;;CM9_t02837;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403485;403561;-;;;;tRNA-Glu;;;CM9_t02837;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403568;403642;-;;;;;;;CM9_t02839;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403568;403642;-;;;;tRNA-Asn;;;CM9_t02839;75;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403664;405361;-;;;;;;;CM9_01910;1698;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;403664;405361;-;AFQ03158.1;;;TrkH family potassium uptake protein;;;CM9_01910;1698;565;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;405397;406080;+;;;;;;;CM9_01915;684;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;405397;406080;+;AFQ03159.1;;;TrkA family potassium uptake protein;;;CM9_01915;684;227;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;406916;407680;-;;;;;;;CM9_01920;765;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;406916;407680;-;AFQ03160.1;;;hypothetical protein;;;CM9_01920;765;254;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;407670;408734;-;;;;;;;CM9_01925;1065;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;407670;408734;-;AFQ03161.1;;;aminopeptidase;;;CM9_01925;1065;354;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;408734;408895;-;;;;;rpmG;;CM9_01930;162;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;408734;408895;-;AFQ03162.1;;;50S ribosomal protein L33;rpmG;;CM9_01930;162;53;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;408912;409799;-;;;;;;;CM9_01935;888;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;408912;409799;-;AFQ03163.1;;;degV family protein;;;CM9_01935;888;295;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;409812;410618;-;;;;;;;CM9_01940;807;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;409812;410618;-;AFQ03164.1;;;alpha/beta fold family hydrolase;;;CM9_01940;807;268;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;410605;412875;-;;;;;;;CM9_01945;2271;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;410605;412875;-;AFQ03165.1;;;hypothetical protein;;;CM9_01945;2271;756;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;412914;414185;-;;;;;;;CM9_01950;1272;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;412914;414185;-;AFQ03166.1;;;GTP-binding protein Der;;;CM9_01950;1272;423;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;414264;414917;-;;;;;cmk;;CM9_01955;654;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;414264;414917;-;AFQ03167.1;;;cytidylate kinase;cmk;;CM9_01955;654;217;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;414926;415564;-;;;;;;;CM9_01960;639;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;414926;415564;-;AFQ03168.1;;;hypothetical protein;;;CM9_01960;639;212;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;415552;416271;-;;;;;;;CM9_01965;720;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;415552;416271;-;AFQ03169.1;;;hypothetical protein;;;CM9_01965;720;239;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;416278;416871;-;;;;;;;CM9_01970;594;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;416278;416871;-;AFQ03170.1;;;putative NAD(P)H dehydrogenase (quinone);;;CM9_01970;594;197;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;416908;419421;-;;;;;;;CM9_01975;2514;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;416908;419421;-;AFQ03171.1;;;valyl-tRNA synthetase;;;CM9_01975;2514;837;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;419411;419986;-;;;;;engB;;CM9_01980;576;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;419411;419986;-;AFQ03172.1;;;GTP-binding protein YsxC;engB;;CM9_01980;576;191;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;419994;420215;-;;;;;;;CM9_01985;222;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;419994;420215;-;AFQ03173.1;;;hypothetical protein;;;CM9_01985;222;73;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;420274;421299;+;;;;;;;CM9_01990;1026;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;420274;421299;+;AFQ03174.1;;;glycosyl transferase, group 2 family protein;;;CM9_01990;1026;341;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;421408;422634;+;;;;;;;CM9_01995;1227;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;421408;422634;+;AFQ03175.1;;;aminotransferase, class V;;;CM9_01995;1227;408;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;422638;423054;+;;;;;;;CM9_02000;417;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;422638;423054;+;AFQ03176.1;;;hypothetical protein;;;CM9_02000;417;138;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;427030;428052;-;;;;;recA;;CM9_02015;1023;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;427030;428052;-;AFQ03177.1;;;recombinase A;recA;;CM9_02015;1023;340;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;428265;429593;+;;;;;;;CM9_02020;1329;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;428265;429593;+;AFQ03178.1;;;hypothetical protein;;;CM9_02020;1329;442;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;429580;430044;+;;;;;;;CM9_02025;465;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;429580;430044;+;AFQ03179.1;;;MgPa adhesin;;;CM9_02025;465;154;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430026;430310;+;;;;;;;CM9_02030;285;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430026;430310;+;AFQ03180.1;;;MgPa adhesin;;;CM9_02030;285;94;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430294;430509;+;;;;;;;CM9_02035;216;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430294;430509;+;AFQ03181.1;;;MgPa adhesin;;;CM9_02035;216;71;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430506;434384;-;;;;;;;CM9_02040;3879;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;430506;434384;-;AFQ03182.1;;;DNA-directed RNA polymerase subunit beta';;;CM9_02040;3879;1292;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;434394;438566;-;;;;;rpoB;;CM9_02045;4173;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;434394;438566;-;AFQ03183.1;;;DNA-directed RNA polymerase subunit beta;rpoB;;CM9_02045;4173;1390;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;438656;439162;-;;;;;;;CM9_02050;507;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;438656;439162;-;AFQ03184.1;;;NADPH-dependent FMN reductase domain-containing protein;;;CM9_02050;507;168;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;439241;440281;-;;;;;;;CM9_02055;1041;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;439241;440281;-;AFQ03185.1;;;hypothetical protein;;;CM9_02055;1041;346;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;440285;440806;-;;;;;;;CM9_02060;522;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;440285;440806;-;AFQ03186.1;;;alpha/beta fold family hydrolase;;;CM9_02060;522;173;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;441154;443778;-;;;;;;;CM9_02065;2625;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;441154;443778;-;AFQ03187.1;;;isoleucyl-tRNA synthetase;;;CM9_02065;2625;874;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;443846;444346;+;;;;;;;CM9_02070;501;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;443846;444346;+;AFQ03188.1;;;RNA methyltransferase;;;CM9_02070;501;166;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;444337;444969;+;;;;;;;CM9_02075;633;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;444337;444969;+;AFQ03189.1;;;tRNA (guanine-N(7)-)-methyltransferase;;;CM9_02075;633;210;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;445002;445077;+;;;;;;;CM9_t02841;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;445002;445077;+;;;;tRNA-His;;;CM9_t02841;76;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;445121;446089;-;;;;;;;CM9_02080;969;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;445121;446089;-;AFQ03190.1;;;lipoprotein;;;CM9_02080;969;322;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;446102;446189;-;;;;;;;CM9_t02843;88;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;446102;446189;-;;;;tRNA-Leu;;;CM9_t02843;88;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;446542;447714;+;;;;;;;CM9_02085;1173;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;446542;447714;+;AFQ03191.1;;;hypothetical protein;;;CM9_02085;1173;390;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;447714;448649;+;;;;;;;CM9_02090;936;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;447714;448649;+;AFQ03192.1;;;hypothetical protein;;;CM9_02090;936;311;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;448707;448788;+;;;;;;;CM9_t02845;82;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;448707;448788;+;;;;tRNA-Leu;;;CM9_t02845;82;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;448867;449541;-;;;;;;;CM9_02095;675;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;448867;449541;-;AFQ03193.1;;;hypothetical protein;;;CM9_02095;675;224;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;449589;450143;+;;;;;;;CM9_02100;555;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;449589;450143;+;AFQ03194.1;;;inorganic pyrophosphatase;;;CM9_02100;555;184;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;450146;450646;+;;;;;;;CM9_02105;501;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;450146;450646;+;AFQ03195.1;;;recombination protein U;;;CM9_02105;501;166;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;450643;450972;-;;;;;;;CM9_02110;330;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;450643;450972;-;AFQ03196.1;;;DNA-binding protein HU;;;CM9_02110;330;109;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;451121;451534;+;;;;;;;CM9_02115;414;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;451121;451534;+;AFQ03197.1;;;hypothetical protein;;;CM9_02115;414;137;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;453833;454675;-;;;;;;;CM9_02130;843;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;453833;454675;-;AFQ03198.1;;;choline/ethanolamine kinase;;;CM9_02130;843;280;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;454688;455869;-;;;;;;;CM9_02135;1182;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;454688;455869;-;AFQ03199.1;;;acetate kinase A/propionate kinase 2;;;CM9_02135;1182;393;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;455977;456186;+;;;;;;;CM9_02140;210;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;455977;456186;+;AFQ03200.1;;;hypothetical protein;;;CM9_02140;210;69;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;456249;456674;+;;;;;;;CM9_02145;426;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;456249;456674;+;AFQ03201.1;;;hypothetical protein;;;CM9_02145;426;141;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;456626;457294;+;;;;;ruvA;;CM9_02150;669;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;456626;457294;+;AFQ03202.1;;;Holliday junction DNA helicase RuvA;ruvA;;CM9_02150;669;222;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;457269;458192;+;;;;;ruvB;;CM9_02155;924;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;457269;458192;+;AFQ03203.1;;;Holliday junction DNA helicase RuvB;ruvB;;CM9_02155;924;307;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;459536;460024;+;;;;;rplJ;;CM9_02170;489;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;459536;460024;+;AFQ03204.1;;;50S ribosomal protein L10;rplJ;;CM9_02170;489;162;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460047;460415;+;;;;;rplL;;CM9_02175;369;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460047;460415;+;AFQ03205.1;;;50S ribosomal protein L7/L12;rplL;;CM9_02175;369;122;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460418;460591;+;;;;;rpmF;;CM9_02180;174;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460418;460591;+;AFQ03206.1;;;50S ribosomal protein L32;rpmF;;CM9_02180;174;57;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460606;460872;-;;;;;rpsT;;CM9_02185;267;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460606;460872;-;AFQ03207.1;;;30S ribosomal protein S20;rpsT;;CM9_02185;267;88;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460936;461610;+;;;;;;;CM9_02190;675;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;460936;461610;+;AFQ03208.1;;;hypothetical protein;;;CM9_02190;675;224;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;461603;462538;+;;;;;;;CM9_02195;936;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;461603;462538;+;AFQ03209.1;;;methionyl-tRNA formyltransferase;;;CM9_02195;936;311;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;464566;465381;-;;;;;;;CM9_02210;816;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;464566;465381;-;AFQ03210.1;;;ribonuclease III;;;CM9_02210;816;271;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;465344;466330;-;;;;;;;CM9_02215;987;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;465344;466330;-;AFQ03211.1;;;phosphate acyltransferase;;;CM9_02215;987;328;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;466330;468003;-;;;;;;;CM9_02220;1674;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;466330;468003;-;AFQ03212.1;;;DAK2 domain-containing protein;;;CM9_02220;1674;557;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;468072;469064;-;;;;;;;CM9_02225;993;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;468072;469064;-;AFQ03213.1;;;RluA family pseudouridine synthase;;;CM9_02225;993;330;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;469030;470004;-;;;;;;;CM9_02230;975;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;469030;470004;-;AFQ03214.1;;;DHH family protein;;;CM9_02230;975;324;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;469997;470935;-;;;;;;;CM9_02235;939;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;469997;470935;-;AFQ03215.1;;;thiamine biosynthesis protein ThiI;;;CM9_02235;939;312;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471064;471153;-;;;;;;;CM9_02240;90;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471064;471153;-;AFQ03216.1;;;hypothetical protein;;;CM9_02240;90;29;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471140;471985;-;;;;;;;CM9_02245;846;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471140;471985;-;AFQ03217.1;;;hypothetical protein;;;CM9_02245;846;281;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471986;472864;-;;;;;;;CM9_02250;879;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;471986;472864;-;AFQ03218.1;;;hypothetical protein;;;CM9_02250;879;292;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;472803;474497;-;;;;;;;CM9_02255;1695;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;472803;474497;-;AFQ03219.1;;;threonyl-tRNA synthetase;;;CM9_02255;1695;564;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;474497;474811;-;;;;;;;CM9_02260;315;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;474497;474811;-;AFQ03220.1;;;hypothetical protein;;;CM9_02260;315;104;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;474817;475398;-;;;;;;;CM9_02265;582;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;474817;475398;-;AFQ03221.1;;;hypothetical protein;;;CM9_02265;582;193;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;477086;478924;+;;;;;;;CM9_02280;1839;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;477086;478924;+;AFQ03222.1;;;tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA;;;CM9_02280;1839;612;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;478917;479495;+;;;;;;;CM9_02285;579;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;478917;479495;+;AFQ03223.1;;;methyltransferase GidB;;;CM9_02285;579;192;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;479488;480144;+;;;;;;;CM9_02290;657;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;479488;480144;+;AFQ03224.1;;;hypothetical protein;;;CM9_02290;657;218;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;480158;480233;-;;;;;;;CM9_t02847;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;480158;480233;-;;;;tRNA-Arg;;;CM9_t02847;76;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;480609;481250;+;;;;;;;CM9_02295;642;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;480609;481250;+;AFQ03225.1;;;uridine/cytidine kinase;;;CM9_02295;642;213;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;481247;481993;-;;;;;;;CM9_02300;747;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;481247;481993;-;AFQ03226.1;;;NH(3)-dependent NAD+ synthetase;;;CM9_02300;747;248;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;481986;483287;-;;;;;obgE;;CM9_02305;1302;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;481986;483287;-;AFQ03227.1;;;GTPase CgtA;obgE;;CM9_02305;1302;433;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;483287;483904;-;;;;;;;CM9_02310;618;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;483287;483904;-;AFQ03228.1;;;hypothetical protein;;;CM9_02310;618;205;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;483907;484617;-;;;;;;;CM9_02315;711;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;483907;484617;-;AFQ03229.1;;;glycerophosphoryl diester phosphodiesterase family protein;;;CM9_02315;711;236;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;484620;489470;-;;;;;;;CM9_02320;4851;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;484620;489470;-;AFQ03230.1;;;hypothetical protein;;;CM9_02320;4851;1616;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;490616;491080;-;;;;;;;CM9_02335;465;;
