# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;357028;357855;-;;;;;hemK;;B1217_0358;828;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;357028;357855;-;ASJ89249.1;;;release factor glutamine methyltransferase HemK/PrmC;hemK;;B1217_0358;828;275;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;357857;358939;-;;;;;prfA;;B1217_0359;1083;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;357857;358939;-;ASJ89250.1;;;peptide chain release factor 1;prfA;;B1217_0359;1083;360;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;359031;359336;-;;;;;rpmE;;B1217_0360;306;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;359031;359336;-;ASJ89251.1;;;50S ribosomal protein L31;rpmE;;B1217_0360;306;101;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;359424;360965;+;;;;;cls;;B1217_0361;1542;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;359424;360965;+;ASJ89252.1;;;cardiolipin synthetase;cls;;B1217_0361;1542;513;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;360980;362170;+;;;;;;;B1217_0362;1191;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;360980;362170;+;ASJ89253.1;;;hypothetical protein;;;B1217_0362;1191;396;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;362225;363310;-;;;;;cdsA;;B1217_0363;1086;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;362225;363310;-;ASJ89254.1;;;phosphatidate cytidylyltransferase;cdsA;;B1217_0363;1086;361;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;363335;363886;-;;;;;frr;;B1217_0364;552;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;363335;363886;-;ASJ89255.1;;;ribosome-recycling factor;frr;;B1217_0364;552;183;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;363889;364596;-;;;;;pyrH;;B1217_0365;708;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;363889;364596;-;ASJ89256.1;;;uridylate kinase;pyrH;;B1217_0365;708;235;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;364605;365480;-;;;;;tsf;;B1217_0366;876;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;364605;365480;-;ASJ89257.1;;;elongation factor Ts;tsf;;B1217_0366;876;291;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;365543;365836;-;;;;;;;B1217_0367;294;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;365543;365836;-;ASJ89258.1;;;ribosomal protein S30Ae/sigma 54 modulation protein;;;B1217_0367;294;97;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;365840;366400;-;;;;;;;B1217_0368;561;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;365840;366400;-;ASJ89259.1;;;class I glutamine amidotransferase-like domain-containing protein;;;B1217_0368;561;186;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;366435;367118;-;;;;;grpE;;B1217_0369;684;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;366435;367118;-;ASJ89260.1;;;protein GrpE (HSP-70 cofactor);grpE;;B1217_0369;684;227;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;367108;368337;-;;;;;dnaJ;;B1217_0370;1230;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;367108;368337;-;ASJ89261.1;;;chaperone protein DnaJ;dnaJ;;B1217_0370;1230;409;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;368449;369783;+;;;;;;;B1217_0371;1335;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;368449;369783;+;ASJ89262.1;;;hypothetical protein;;;B1217_0371;1335;444;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;369836;371152;-;;;;;;;B1217_0372;1317;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;369836;371152;-;ASJ89263.1;;;ABC transporter, ATPase;;;B1217_0372;1317;438;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;371155;376047;-;;;;;;;B1217_0373;4893;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;371155;376047;-;ASJ89264.1;;;ABC transporter, permease component;;;B1217_0373;4893;1630;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;376140;376379;+;;;;;feoA;;B1217_0374;240;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;376140;376379;+;ASJ89265.1;;;ferrous iron transport protein A;feoA;;B1217_0374;240;79;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;376342;378585;+;;;;;feoB;;B1217_0375;2244;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;376342;378585;+;ASJ89266.1;;;ferrous iron transport protein B;feoB;;B1217_0375;2244;747;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;379741;382257;+;;;;;;;B1217_0376;2517;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;379741;382257;+;ASJ89267.1;;;putative surface protein bspA-like;;;B1217_0376;2517;838;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;382313;382612;-;;;;;fba3;;B1217_0377;300;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;382313;382612;-;ASJ89268.1;;;fructose-bisphosphate aldolase class II;fba3;;B1217_0377;300;99;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;382788;385829;+;;;;;;;B1217_0378;3042;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;382788;385829;+;ASJ89269.1;;;putative surface protein bspA-like;;;B1217_0378;3042;1013;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;385884;386183;-;;;;;fba4;;B1217_0379;300;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;385884;386183;-;ASJ89270.1;;;fructose-bisphosphate aldolase class II;fba4;;B1217_0379;300;99;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;386359;388924;+;;;;putative surface protein bspA-like;;;B1217_0380;2566;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;389390;389938;+;;;;;;;B1217_0381;549;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;389390;389938;+;ASJ89271.1;;;putative surface protein bspA-like;;;B1217_0381;549;182;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;389993;390193;-;;;;;;;B1217_0382;201;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;389993;390193;-;ASJ89272.1;;;TM2 domain-containing protein;;;B1217_0382;201;66;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;390302;391609;+;;;;;tig;;B1217_0383;1308;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;390302;391609;+;ASJ89273.1;;;trigger factor;tig;;B1217_0383;1308;435;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;391695;392888;+;;;;;tuf;;B1217_0384;1194;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;391695;392888;+;ASJ89274.1;;;elongation factor Tu;tuf;;B1217_0384;1194;397;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;392972;393712;+;;;;;pflA;;B1217_0385;741;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;392972;393712;+;ASJ89275.1;;;pyruvate formate-lyase-activating enzyme;pflA;;B1217_0385;741;246;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;393715;394485;+;;;;;nagB2;;B1217_0386;771;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;393715;394485;+;ASJ89276.1;;;glucosamine-6-phosphate deaminase;nagB2;;B1217_0386;771;256;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;394489;394851;-;;;;;;;B1217_0387;363;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;394489;394851;-;ASJ89277.1;;;putative phosphotransferase system component EIIB;;;B1217_0387;363;120;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;394907;395911;+;;;;;trpS;;B1217_0388;1005;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;394907;395911;+;ASJ89278.1;;;tryptophan--tRNA ligase;trpS;;B1217_0388;1005;334;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;395911;396798;+;;;;;;;B1217_0389;888;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;395911;396798;+;ASJ89279.1;;;haloacid dehalogenase-like hydrolase;;;B1217_0389;888;295;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;396813;398288;+;;;;;lysU;;B1217_0390;1476;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;396813;398288;+;ASJ89280.1;;;lysine--tRNA ligase;lysU;;B1217_0390;1476;491;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;398557;401613;+;;;;;;;B1217_0391;3057;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;398557;401613;+;ASJ89281.1;;;putative surface protein bspA-like;;;B1217_0391;3057;1018;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;401652;402602;-;;;;;;;B1217_0392;951;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;401652;402602;-;ASJ89282.1;;;hypothetical protein;;;B1217_0392;951;316;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;402654;403793;+;;;;;hsdS5;;B1217_0393;1140;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;402654;403793;+;ASJ89283.1;;;type I restriction-modification system, DNA specificity (S) subunit;hsdS5;;B1217_0393;1140;379;
gene;rRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;403967;404079;-;;;;;;;B1217_0394;113;;
rRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;403967;404079;-;;;;5S ribosomal RNA;;;B1217_0394;113;;
gene;rRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;404171;407084;-;;;;;;;B1217_0395;2914;;
rRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;404171;407084;-;;;;23S ribosomal RNA;;;B1217_0395;2914;;
gene;rRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;407343;408859;-;;;;;;;B1217_0396;1517;;
rRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;407343;408859;-;;;;16S ribosomal RNA;;;B1217_0396;1517;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;409048;411285;+;;;;;;;B1217_0397;2238;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;409048;411285;+;ASJ89284.1;;;hypothetical protein;;;B1217_0397;2238;745;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;411268;412587;-;;;;;mtaB;;B1217_0398;1320;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;411268;412587;-;ASJ89285.1;;;threonylcarbamoyladenosine tRNA methylthiotransferase MtaB;mtaB;;B1217_0398;1320;439;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;412556;413176;-;;;;;;;B1217_0399;621;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;412556;413176;-;ASJ89286.1;;;hypothetical protein;;;B1217_0399;621;206;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413160;413570;-;;;;;nusB;;B1217_0400;411;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413160;413570;-;ASJ89287.1;;;transcription termination factor NusB;nusB;;B1217_0400;411;136;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413575;413874;-;;;;;;;B1217_0401;300;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413575;413874;-;ASJ89288.1;;;hypothetical protein;;;B1217_0401;300;99;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413858;414472;-;;;;;efp;;B1217_0402;615;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;413858;414472;-;ASJ89289.1;;;elongation factor P;efp;;B1217_0402;615;204;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;414511;417228;+;;;;;alaS;;B1217_0403;2718;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;414511;417228;+;ASJ89290.1;;;alanine--tRNA ligase;alaS;;B1217_0403;2718;905;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;417264;421710;-;;;;putative surface protein bspA-like;;;B1217_0404;4447;;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;421742;421815;-;;;;;;;B1217_0405;74;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;421742;421815;-;;;;tRNA-Thr;;;B1217_0405;74;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;421829;422440;-;;;;;apt;;B1217_0406;612;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;421829;422440;-;ASJ89291.1;;;adenine phosphoribosyltransferase;apt;;B1217_0406;612;203;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;422466;425675;-;;;;;secD;;B1217_0407;3210;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;422466;425675;-;ASJ89292.1;;;protein translocase subunit SecD;secD;;B1217_0407;3210;1069;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;425870;426139;-;;;;;rpsO;;B1217_0408;270;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;425870;426139;-;ASJ89293.1;;;30S ribosomal protein S15;rpsO;;B1217_0408;270;89;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;426239;426610;-;;;;;rplL;;B1217_0409;372;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;426239;426610;-;ASJ89294.1;;;50S ribosomal protein L7/L12;rplL;;B1217_0409;372;123;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;426645;427133;-;;;;;rplJ;;B1217_0410;489;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;426645;427133;-;ASJ89295.1;;;50S ribosomal protein L10;rplJ;;B1217_0410;489;162;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;427336;428350;-;;;;L-lactate dehydrogenase;ldh;;B1217_0411;1015;;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;428389;428464;-;;;;;;;B1217_0412;76;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;428389;428464;-;;;;tRNA-Lys;;;B1217_0412;76;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;428544;429143;+;;;;;;;B1217_0413;600;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;428544;429143;+;ASJ89296.1;;;hypothetical protein;;;B1217_0413;600;199;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;429233;431233;+;;;;;;;B1217_0414;2001;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;429233;431233;+;ASJ89297.1;;;hypothetical protein;;;B1217_0414;2001;666;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;431267;432730;+;;;;;gltX;;B1217_0415;1464;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;431267;432730;+;ASJ89298.1;;;glutamate--tRNA ligase;gltX;;B1217_0415;1464;487;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;432721;434277;+;;;;;fhs;;B1217_0416;1557;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;432721;434277;+;ASJ89299.1;;;formate--tetrahydrofolate ligase;fhs;;B1217_0416;1557;518;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;434261;435142;+;;;;;tilS;;B1217_0417;882;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;434261;435142;+;ASJ89300.1;;;tRNA(Ile)-lysidine synthetase;tilS;;B1217_0417;882;293;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;435158;436126;+;;;;;hprK;;B1217_0418;969;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;435158;436126;+;ASJ89301.1;;;HPr kinase/phosphorylase;hprK;;B1217_0418;969;322;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;436127;437227;+;;;;;lgt;;B1217_0419;1101;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;436127;437227;+;ASJ89302.1;;;prolipoprotein diacylglyceryl transferase;lgt;;B1217_0419;1101;366;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;437286;437771;+;;;;;;;B1217_0420;486;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;437286;437771;+;ASJ89303.1;;;hypothetical protein;;;B1217_0420;486;161;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;437773;438120;+;;;;;;;B1217_0421;348;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;437773;438120;+;ASJ89304.1;;;hypothetical protein;;;B1217_0421;348;115;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;438380;439396;+;;;;;;;B1217_0422;1017;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;438380;439396;+;ASJ89305.1;;;hypothetical protein;;;B1217_0422;1017;338;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;439400;439921;+;;;;;;;B1217_0423;522;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;439400;439921;+;ASJ89306.1;;;hypothetical protein;;;B1217_0423;522;173;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;440059;440220;+;;;;;;;B1217_0424;162;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;440059;440220;+;ASJ89307.1;;;hypothetical protein;;;B1217_0424;162;53;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;440290;442128;+;;;;;mnmG;;B1217_0425;1839;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;440290;442128;+;ASJ89308.1;;;tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG;mnmG;;B1217_0425;1839;612;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;442131;442817;+;;;;;rsmG;;B1217_0426;687;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;442131;442817;+;ASJ89309.1;;;ribosomal RNA small subunit methyltransferase G;rsmG;;B1217_0426;687;228;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;442818;443495;+;;;;;;;B1217_0427;678;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;442818;443495;+;ASJ89310.1;;;hypothetical protein;;;B1217_0427;678;225;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;443531;444361;+;;;;;atpB;;B1217_0428;831;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;443531;444361;+;ASJ89311.1;;;ATP synthase F0 sector subunit a;atpB;;B1217_0428;831;276;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;444374;444661;+;;;;;atpE;;B1217_0429;288;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;444374;444661;+;ASJ89312.1;;;ATP synthase F0 sector subunit c;atpE;;B1217_0429;288;95;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;444672;445280;+;;;;;atpF;;B1217_0430;609;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;444672;445280;+;ASJ89313.1;;;ATP synthase F0 sector subunit b;atpF;;B1217_0430;609;202;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;445292;445870;+;;;;;atpH;;B1217_0431;579;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;445292;445870;+;ASJ89314.1;;;ATP synthase F1 sector delta subunit;atpH;;B1217_0431;579;192;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;445863;447503;+;;;;;atpA;;B1217_0432;1641;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;445863;447503;+;ASJ89315.1;;;ATP synthase F1 sector alpha subunit;atpA;;B1217_0432;1641;546;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;447510;448382;+;;;;;atpG;;B1217_0433;873;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;447510;448382;+;ASJ89316.1;;;ATP synthase F1 sector gamma subunit;atpG;;B1217_0433;873;290;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;448399;449823;+;;;;;atpD;;B1217_0434;1425;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;448399;449823;+;ASJ89317.1;;;ATP synthase F1 sector beta subunit;atpD;;B1217_0434;1425;474;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;449834;450253;+;;;;;atpC;;B1217_0435;420;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;449834;450253;+;ASJ89318.1;;;ATP synthase F1 sector epsilon subunit;atpC;;B1217_0435;420;139;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;450236;451003;-;;;;;;;B1217_0436;768;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;450236;451003;-;ASJ89319.1;;;hypothetical protein;;;B1217_0436;768;255;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;451009;452448;-;;;;;;;B1217_0437;1440;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;451009;452448;-;ASJ89320.1;;;acyl-CoA N-acyltransferase domain-containing protein;;;B1217_0437;1440;479;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;452538;455240;+;;;;;ileS;;B1217_0438;2703;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;452538;455240;+;ASJ89321.1;;;isoleucine--tRNA ligase;ileS;;B1217_0438;2703;900;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;455348;457540;+;;;;;;;B1217_0439;2193;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;455348;457540;+;ASJ89322.1;;;ABC transporter, permease component;;;B1217_0439;2193;730;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;457553;458947;+;;;;;;;B1217_0440;1395;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;457553;458947;+;ASJ89323.1;;;ABC transporter, ATPase;;;B1217_0440;1395;464;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;458949;460721;+;;;;;uvrC;;B1217_0441;1773;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;458949;460721;+;ASJ89324.1;;;excinuclease ABC subunit C;uvrC;;B1217_0441;1773;590;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;460722;461207;+;;;;;;;B1217_0442;486;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;460722;461207;+;ASJ89325.1;;;putative phosphoesterase;;;B1217_0442;486;161;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;461238;463931;+;;;;;;;B1217_0443;2694;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;461238;463931;+;ASJ89326.1;;;cation-transporting P-type ATPase;;;B1217_0443;2694;897;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;464546;464734;+;;;;;;;B1217_0444;189;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;464546;464734;+;ASJ89327.1;;;hypothetical protein;;;B1217_0444;189;62;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;465128;465748;+;;;;;ruvA;;B1217_0445;621;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;465128;465748;+;ASJ89328.1;;;Holliday junction ATP-dependent DNA helicase RuvA;ruvA;;B1217_0445;621;206;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;465735;466655;+;;;;;ruvB;;B1217_0446;921;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;465735;466655;+;ASJ89329.1;;;Holliday junction ATP-dependent DNA helicase RuvB;ruvB;;B1217_0446;921;306;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;466656;467819;-;;;;;dinB;;B1217_0447;1164;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;466656;467819;-;ASJ89330.1;;;DNA polymerase IV;dinB;;B1217_0447;1164;387;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;467819;468544;-;;;;;tlyA;;B1217_0448;726;;
