# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;382519;386136;-;;;;;;;CM1_01865;3618;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;382519;386136;-;AFQ04135.1;;;lipoprotein;;;CM1_01865;3618;1205;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;386250;387056;+;;;;;;;CM1_01870;807;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;386250;387056;+;AFQ04136.1;;;alpha/beta fold family hydrolase;;;CM1_01870;807;268;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;387063;387680;-;;;;;rpsD;;CM1_01875;618;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;387063;387680;-;AFQ04137.1;;;30S ribosomal protein S4;rpsD;;CM1_01875;618;205;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;387703;391122;-;;;;;;;CM1_01880;3420;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;387703;391122;-;AFQ04138.1;;;HMW1 cytadherence accessory protein;;;CM1_01880;3420;1139;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;391182;392027;-;;;;;;;CM1_01885;846;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;391182;392027;-;AFQ04139.1;;;hypothetical protein;;;CM1_01885;846;281;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;392090;393421;-;;;;;;;CM1_01890;1332;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;392090;393421;-;AFQ04140.1;;;hypothetical protein;;;CM1_01890;1332;443;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;393445;394338;-;;;;;;;CM1_01895;894;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;393445;394338;-;AFQ04141.1;;;DNA polymerase III subunit delta;;;CM1_01895;894;297;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;394262;395371;-;;;;;;;CM1_01900;1110;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;394262;395371;-;AFQ04142.1;;;ComEC/Rec2-related protein;;;CM1_01900;1110;369;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;395412;397211;-;;;;;;;CM1_01905;1800;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;395412;397211;-;AFQ04143.1;;;HMW3 cytadherence accessory protein;;;CM1_01905;1800;599;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;397226;397462;-;;;;;;;CM1_01910;237;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;397226;397462;-;AFQ04144.1;;;P32 adhesin;;;CM1_01910;237;78;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;397471;398070;-;;;;;;;CM1_01915;600;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;397471;398070;-;AFQ04145.1;;;P32 adhesin;;;CM1_01915;600;199;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;398087;398575;-;;;;;;;CM1_01920;489;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;398087;398575;-;AFQ04146.1;;;hypothetical protein;;;CM1_01920;489;162;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;398727;399587;-;;;;;;;CM1_01925;861;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;398727;399587;-;AFQ04147.1;;;hypothetical protein;;;CM1_01925;861;286;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399657;399747;+;;;;;;;CM1_t02863;91;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399657;399747;+;;;;tRNA-Ser;;;CM1_t02863;91;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399749;399837;+;;;;;;;CM1_t02865;89;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399749;399837;+;;;;tRNA-Ser;;;CM1_t02865;89;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399908;402550;-;;;;;;;CM1_01930;2643;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;399908;402550;-;AFQ04148.1;;;lipoprotein;;;CM1_01930;2643;880;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;402917;403001;-;;;;;;;CM1_t02867;85;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;402917;403001;-;;;;tRNA-Leu;;;CM1_t02867;85;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403007;403082;-;;;;;;;CM1_t02869;76;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403007;403082;-;;;;tRNA-Lys;;;CM1_t02869;76;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403089;403164;-;;;;;;;CM1_t02871;76;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403089;403164;-;;;;tRNA-Thr;;;CM1_t02871;76;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403166;403241;-;;;;;;;CM1_t02873;76;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403166;403241;-;;;;tRNA-Val;;;CM1_t02873;76;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403250;403324;-;;;;;;;CM1_t02875;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403250;403324;-;;;;tRNA-Thr;;;CM1_t02875;75;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403327;403403;-;;;;;;;CM1_t02877;77;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403327;403403;-;;;;tRNA-Glu;;;CM1_t02877;77;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403410;403484;-;;;;;;;CM1_t02879;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403410;403484;-;;;;tRNA-Asn;;;CM1_t02879;75;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403506;405203;-;;;;;;;CM1_01935;1698;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;403506;405203;-;AFQ04149.1;;;TrkH family potassium uptake protein;;;CM1_01935;1698;565;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;405239;405922;+;;;;;;;CM1_01940;684;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;405239;405922;+;AFQ04150.1;;;TrkA family potassium uptake protein;;;CM1_01940;684;227;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;406758;407522;-;;;;;;;CM1_01945;765;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;406758;407522;-;AFQ04151.1;;;hypothetical protein;;;CM1_01945;765;254;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;407512;408576;-;;;;;;;CM1_01950;1065;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;407512;408576;-;AFQ04152.1;;;aminopeptidase;;;CM1_01950;1065;354;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;408576;408737;-;;;;;rpmG;;CM1_01955;162;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;408576;408737;-;AFQ04153.1;;;50S ribosomal protein L33;rpmG;;CM1_01955;162;53;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;408754;409641;-;;;;;;;CM1_01960;888;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;408754;409641;-;AFQ04154.1;;;degV family protein;;;CM1_01960;888;295;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;409654;410331;-;;;;;;;CM1_01965;678;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;409654;410331;-;AFQ04155.1;;;alpha/beta fold family hydrolase;;;CM1_01965;678;225;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;412754;414100;-;;;;;;;CM1_01980;1347;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;412754;414100;-;AFQ04156.1;;;GTP-binding protein Der;;;CM1_01980;1347;448;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;414104;414757;-;;;;;cmk;;CM1_01985;654;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;414104;414757;-;AFQ04157.1;;;cytidylate kinase;cmk;;CM1_01985;654;217;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;414766;415404;-;;;;;;;CM1_01990;639;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;414766;415404;-;AFQ04158.1;;;hypothetical protein;;;CM1_01990;639;212;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;415392;416111;-;;;;;;;CM1_01995;720;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;415392;416111;-;AFQ04159.1;;;hypothetical protein;;;CM1_01995;720;239;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;416118;416711;-;;;;;;;CM1_02000;594;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;416118;416711;-;AFQ04160.1;;;putative NAD(P)H dehydrogenase (quinone);;;CM1_02000;594;197;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;416748;419261;-;;;;;;;CM1_02005;2514;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;416748;419261;-;AFQ04161.1;;;valyl-tRNA synthetase;;;CM1_02005;2514;837;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;419251;419826;-;;;;;engB;;CM1_02010;576;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;419251;419826;-;AFQ04162.1;;;GTP-binding protein YsxC;engB;;CM1_02010;576;191;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;419834;420055;-;;;;;;;CM1_02015;222;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;419834;420055;-;AFQ04163.1;;;hypothetical protein;;;CM1_02015;222;73;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;420114;421139;+;;;;;;;CM1_02020;1026;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;420114;421139;+;AFQ04164.1;;;glycosyl transferase, group 2 family protein;;;CM1_02020;1026;341;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;421248;422474;+;;;;;;;CM1_02025;1227;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;421248;422474;+;AFQ04165.1;;;aminotransferase, class V;;;CM1_02025;1227;408;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;422478;422894;+;;;;;;;CM1_02030;417;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;422478;422894;+;AFQ04166.1;;;hypothetical protein;;;CM1_02030;417;138;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;422881;426693;-;;;;;;;CM1_02035;3813;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;422881;426693;-;AFQ04167.1;;;lipoprotein;;;CM1_02035;3813;1270;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;426871;427893;-;;;;;recA;;CM1_02040;1023;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;426871;427893;-;AFQ04168.1;;;recombinase A;recA;;CM1_02040;1023;340;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;429381;429716;+;;;;;;;CM1_02065;336;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;429381;429716;+;AFQ04169.1;;;MgPa adhesin;;;CM1_02065;336;111;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;429832;430116;+;;;;;;;CM1_02070;285;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;429832;430116;+;AFQ04170.1;;;MgPa adhesin;;;CM1_02070;285;94;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;430103;430321;+;;;;;;;CM1_02075;219;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;430103;430321;+;AFQ04171.1;;;MgPa adhesin;;;CM1_02075;219;72;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;430318;434196;-;;;;;;;CM1_02080;3879;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;430318;434196;-;AFQ04172.1;;;DNA-directed RNA polymerase subunit beta';;;CM1_02080;3879;1292;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;434206;438378;-;;;;;rpoB;;CM1_02085;4173;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;434206;438378;-;AFQ04173.1;;;DNA-directed RNA polymerase subunit beta;rpoB;;CM1_02085;4173;1390;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;438468;438974;-;;;;;;;CM1_02090;507;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;438468;438974;-;AFQ04174.1;;;NADPH-dependent FMN reductase domain-containing protein;;;CM1_02090;507;168;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;439053;440093;-;;;;;;;CM1_02095;1041;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;439053;440093;-;AFQ04175.1;;;hypothetical protein;;;CM1_02095;1041;346;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;440097;440618;-;;;;;;;CM1_02100;522;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;440097;440618;-;AFQ04176.1;;;alpha/beta fold family hydrolase;;;CM1_02100;522;173;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;440928;443591;-;;;;;;;CM1_02105;2664;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;440928;443591;-;AFQ04177.1;;;isoleucyl-tRNA synthetase;;;CM1_02105;2664;887;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;443659;444159;+;;;;;;;CM1_02110;501;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;443659;444159;+;AFQ04178.1;;;RNA methyltransferase;;;CM1_02110;501;166;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444150;444782;+;;;;;;;CM1_02115;633;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444150;444782;+;AFQ04179.1;;;tRNA (guanine-N(7)-)-methyltransferase;;;CM1_02115;633;210;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444815;444890;+;;;;;;;CM1_t02881;76;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444815;444890;+;;;;tRNA-His;;;CM1_t02881;76;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444933;445901;-;;;;;;;CM1_02120;969;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;444933;445901;-;AFQ04180.1;;;lipoprotein;;;CM1_02120;969;322;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;445914;446001;-;;;;;;;CM1_t02883;88;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;445914;446001;-;;;;tRNA-Leu;;;CM1_t02883;88;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;446354;447523;+;;;;;;;CM1_02125;1170;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;446354;447523;+;AFQ04181.1;;;hypothetical protein;;;CM1_02125;1170;389;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;447523;448458;+;;;;;;;CM1_02130;936;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;447523;448458;+;AFQ04182.1;;;hypothetical protein;;;CM1_02130;936;311;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;448516;448597;+;;;;;;;CM1_t02885;82;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;448516;448597;+;;;;tRNA-Leu;;;CM1_t02885;82;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;448676;449350;-;;;;;;;CM1_02135;675;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;448676;449350;-;AFQ04183.1;;;hypothetical protein;;;CM1_02135;675;224;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;449398;449952;+;;;;;;;CM1_02140;555;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;449398;449952;+;AFQ04184.1;;;inorganic pyrophosphatase;;;CM1_02140;555;184;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;449955;450455;+;;;;;;;CM1_02145;501;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;449955;450455;+;AFQ04185.1;;;recombination protein U;;;CM1_02145;501;166;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;450452;450781;-;;;;;;;CM1_02150;330;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;450452;450781;-;AFQ04186.1;;;DNA-binding protein HU;;;CM1_02150;330;109;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;450930;451343;+;;;;;;;CM1_02155;414;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;450930;451343;+;AFQ04187.1;;;hypothetical protein;;;CM1_02155;414;137;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;451346;453490;-;;;;;;;CM1_02160;2145;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;451346;453490;-;AFQ04188.1;;;ATP-dependent Clp protease ATPase subunit;;;CM1_02160;2145;714;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;453644;454486;-;;;;;;;CM1_02165;843;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;453644;454486;-;AFQ04189.1;;;choline/ethanolamine kinase;;;CM1_02165;843;280;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;454499;455680;-;;;;;;;CM1_02170;1182;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;454499;455680;-;AFQ04190.1;;;acetate kinase A/propionate kinase 2;;;CM1_02170;1182;393;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;455788;455997;+;;;;;;;CM1_02175;210;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;455788;455997;+;AFQ04191.1;;;hypothetical protein;;;CM1_02175;210;69;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;456060;456485;+;;;;;;;CM1_02180;426;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;456060;456485;+;AFQ04192.1;;;hypothetical protein;;;CM1_02180;426;141;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;456488;457105;+;;;;;ruvA;;CM1_02185;618;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;456488;457105;+;AFQ04193.1;;;Holliday junction DNA helicase RuvA;ruvA;;CM1_02185;618;205;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;457080;458003;+;;;;;ruvB;;CM1_02190;924;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;457080;458003;+;AFQ04194.1;;;Holliday junction DNA helicase RuvB;ruvB;;CM1_02190;924;307;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;457993;459228;-;;;;;;;CM1_02195;1236;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;457993;459228;-;AFQ04195.1;;;ImpB/MucB/SamB family protein;;;CM1_02195;1236;411;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;459348;459836;+;;;;;rplJ;;CM1_02200;489;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;459348;459836;+;AFQ04196.1;;;50S ribosomal protein L10;rplJ;;CM1_02200;489;162;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;459859;460227;+;;;;;rplL;;CM1_02205;369;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;459859;460227;+;AFQ04197.1;;;50S ribosomal protein L7/L12;rplL;;CM1_02205;369;122;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460230;460403;+;;;;;rpmF;;CM1_02210;174;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460230;460403;+;AFQ04198.1;;;50S ribosomal protein L32;rpmF;;CM1_02210;174;57;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460418;460684;-;;;;;rpsT;;CM1_02215;267;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460418;460684;-;AFQ04199.1;;;30S ribosomal protein S20;rpsT;;CM1_02215;267;88;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460748;460969;+;;;;;;;CM1_02220;222;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460748;460969;+;AFQ04200.1;;;hypothetical protein;;;CM1_02220;222;73;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460921;461421;+;;;;;;;CM1_02225;501;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;460921;461421;+;AFQ04201.1;;;hypothetical protein;;;CM1_02225;501;166;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;461414;462349;+;;;;;;;CM1_02230;936;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;461414;462349;+;AFQ04202.1;;;methionyl-tRNA formyltransferase;;;CM1_02230;936;311;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;464377;465192;-;;;;;;;CM1_02245;816;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;464377;465192;-;AFQ04203.1;;;ribonuclease III;;;CM1_02245;816;271;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;465155;466141;-;;;;;;;CM1_02250;987;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;465155;466141;-;AFQ04204.1;;;phosphate acyltransferase;;;CM1_02250;987;328;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;466141;467781;-;;;;;;;CM1_02255;1641;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;466141;467781;-;AFQ04205.1;;;DAK2 domain-containing protein;;;CM1_02255;1641;546;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;467883;468875;-;;;;;;;CM1_02260;993;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;467883;468875;-;AFQ04206.1;;;RluA family pseudouridine synthase;;;CM1_02260;993;330;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;468841;469815;-;;;;;;;CM1_02265;975;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;468841;469815;-;AFQ04207.1;;;DHH family protein;;;CM1_02265;975;324;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;469808;470965;-;;;;;;;CM1_02270;1158;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;469808;470965;-;AFQ04208.1;;;thiamine biosynthesis protein ThiI;;;CM1_02270;1158;385;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;470952;471797;-;;;;;;;CM1_02275;846;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;470952;471797;-;AFQ04209.1;;;hypothetical protein;;;CM1_02275;846;281;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;471798;472676;-;;;;;;;CM1_02280;879;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;471798;472676;-;AFQ04210.1;;;hypothetical protein;;;CM1_02280;879;292;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;472615;474309;-;;;;;;;CM1_02285;1695;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;472615;474309;-;AFQ04211.1;;;threonyl-tRNA synthetase;;;CM1_02285;1695;564;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;474309;474623;-;;;;;;;CM1_02290;315;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;474309;474623;-;AFQ04212.1;;;hypothetical protein;;;CM1_02290;315;104;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;474629;475210;-;;;;;;;CM1_02295;582;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;474629;475210;-;AFQ04213.1;;;hypothetical protein;;;CM1_02295;582;193;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;475257;476870;-;;;;;argS;;CM1_02300;1614;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;475257;476870;-;AFQ04214.1;;;arginyl-tRNA ligase;argS;;CM1_02300;1614;537;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;478729;479307;+;;;;;;;CM1_02315;579;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;478729;479307;+;AFQ04215.1;;;methyltransferase GidB;;;CM1_02315;579;192;
